"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","100.000","85","85"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","100.000","166","166"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","100.000","140","140"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","100.000","21","21"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","100.000","115","115"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","100.000","191","191"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","100.000","7","7"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","100.000","63","63"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","100.000","73","73"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","100.000","10","10"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","100.000","32","32"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","100.000","41","41"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","100.000","313","313"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","100.000","6","6"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","100.000","38","38"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","100.000","89","89"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","100.000","103","103"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","100.000","92","92"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","100.000","25","25"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","100.000","20","20"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","100.000","85","85"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","100.000","15","15"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","100.000","269","269"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","100.000","187","187"
"2016-09-29","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","100.000","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","98.942","189","187"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","88.785","107","95"
"2016-09-29","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","98.491","265","261"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","100.000","34","34"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","100.000","130","130"
"2016-09-29","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","100.000","117","117"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","92.481","133","123"
"2016-09-29","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","99.459","185","184"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","98.039","102","100"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","93.130","131","122"
"2016-09-29","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","96.809","94","91"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","100.000","104","104"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","100.000","329","329"
"2016-09-29","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","100.000","125","125"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","100.000","52","52"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","100.000","343","343"
"2016-09-29","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","100.000","172","172"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","98.131","107","105"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","96.212","132","127"
"2016-09-29","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","99.630","270","269"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","89.677","155","139"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","95.050","101","96"
"2016-09-29","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","100.000","104","104"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","96.501","343","331"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","100.000","1770","1770"
"2016-09-29","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","97.613","1843","1799"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","100.000","2","2"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","100.000","9","9"
"2016-09-29","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","99.457","184","183"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","100.000","10","10"
"2016-09-29","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","98.039","102","100"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","99.643","280","279"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","100.000","110","110"
"2016-09-29","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","94.794","557","528"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","100.000","80","80"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","100.000","411","411"
"2016-09-29","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","100.000","98","98"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","100.000","1504","1504"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","100.000","249","249"
"2016-09-29","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","100.000","109","109"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","100.000","23","23"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","100.000","295","295"
"2016-09-29","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","89.735","302","271"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","100.000","45","45"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","100.000","44","44"
"2016-09-29","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","100.000","12","12"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","99.990","10163","10162"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","100.000","9887","9887"
"2016-09-29","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","100.000","178","178"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","100.000","135","135"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","100.000","0","0"
"2016-09-29","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","99.449","1271","1264"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","100.000","6","6"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","100.000","50","50"
"2016-09-29","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","100.000","51","51"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","100.000","38","38"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","100.000","32","32"
"2016-09-29","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","100.000","22","22"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","98.802","1085","1072"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","98.847","694","686"
"2016-09-29","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","98.333","120","118"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","99.200","125","124"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","100.000","341","341"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","97.987","149","146"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","93.080","448","417"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","100.000","63","63"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","95.745","47","45"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","100.000","0","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","97.959","49","48"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","100.000","2","2"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","83.636","55","46"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","100.000","50","50"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","100.000","57","57"
"2016-09-29","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","97.590","332","324"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","98.000","200","196"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","97.222","36","35"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","100.000","9","9"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","81.818","11","9"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","88.889","9","8"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","100.000","27","27"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","90.909","11","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","98.000","50","49"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","100.000","10","10"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","88.571","35","31"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","100.000","20","20"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","100.000","1","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","88.636","132","117"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","98.077","52","51"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","100.000","12","12"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","93.750","16","15"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","100.000","4","4"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","100.000","30","30"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","87.500","8","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","100.000","2","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","100.000","61","61"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","100.000","69","69"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","100.000","33","33"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","90.909","22","20"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","100.000","3","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","74.194","31","23"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","98.077","52","51"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","91.304","23","21"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","100.000","48","48"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","100.000","257","257"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","100.000","264","264"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","93.750","80","75"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","97.826","92","90"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","99.138","116","115"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","91.209","91","83"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","100.000","13","13"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","96.774","31","30"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","95.833","24","23"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","100.000","165","165"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","100.000","30","30"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","100.000","36","36"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","100.000","36","36"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","95.455","44","42"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","100.000","8","8"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","100.000","23","23"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","100.000","297","297"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","96.875","32","31"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","97.590","83","81"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","98.667","75","74"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","100.000","3","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","100.000","13","13"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","86.364","22","19"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","100.000","21","21"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","100.000","31","31"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","100.000","42","42"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","100.000","56","56"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","100.000","36","36"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","100.000","112","112"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","100.000","58","58"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","95.968","124","119"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","98.000","100","98"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","94.194","155","146"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","100.000","67","67"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","100.000","79","79"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","97.810","137","134"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","99.338","151","150"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","99.091","110","109"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","100.000","2","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","99.187","123","122"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","93.333","15","14"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","94.444","18","17"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","97.203","143","139"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","90.265","113","102"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","95.000","60","57"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","95.455","110","105"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","94.215","121","114"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","87.500","32","28"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","100.000","3","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","93.333","15","14"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","97.727","44","43"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","87.500","72","63"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","93.651","63","59"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","97.561","82","80"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","100.000","2","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","100.000","24","24"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","91.667","24","22"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","94.737","38","36"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","92.857","28","26"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","95.833","24","23"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","100.000","1","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","100.000","1","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","100.000","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","100.000","1","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","100.000","18","18"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","100.000","0","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","100.000","24","24"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","100.000","23","23"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","100.000","25","25"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","100.000","27","27"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","100.000","40","40"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","100.000","44","44"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","100.000","32","32"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","100.000","7","7"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","100.000","41","41"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","100.000","75","75"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","100.000","125","125"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","100.000","52","52"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","100.000","94","94"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","100.000","249","249"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","100.000","5","5"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","100.000","21","21"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","100.000","51","51"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","100.000","399","399"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","100.000","401","401"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","100.000","19","19"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","100.000","103","103"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","100.000","328","328"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","100.000","14","14"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","100.000","37","37"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","100.000","25","25"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","100.000","16","16"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","100.000","5","5"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","100.000","18","18"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","100.000","312","312"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","100.000","8","8"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","100.000","32","32"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","100.000","176","176"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","100.000","174","174"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","100.000","123","123"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","100.000","9","9"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","100.000","13","13"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","100.000","62","62"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","100.000","9","9"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","100.000","33","33"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","100.000","8","8"
"2016-09-30","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","100.000","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","75.000","8","6"
