"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover","Number  of Successful handover"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","96.667","120","116"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","99.415","171","170"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","95.833","24","23"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","100.000","22","22"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","98.592","71","70"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","100.000","29","29"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","98.529","68","67"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","96.429","28","27"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","96.154","26","25"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","100.000","18","18"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","100.000","29","29"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","99.248","133","132"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","100.000","44","44"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","100.000","16","16"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","100.000","92","92"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","100.000","33","33"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","100.000","112","112"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","100.000","26","26"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","91.489","47","43"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","100.000","11","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","88.095","42","37"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","1","0","1","97.674","43","42"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","2","0","2","98.039","51","50"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","1","0","1","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","2","0","2","90.323","31","28"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","0","0","0","98.387","62","61"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","1","0","1","100.000","54","54"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","0","0","0","98.077","52","51"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","1","0","1","100.000","9","9"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","0","0","0","100.000","18","18"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","1","0","1","100.000","34","34"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","2","0","2","99.259","135","134"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","0","0","0","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","2","0","2","100.000","16","16"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","0","0","0","100.000","30","30"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","1","0","1","99.119","227","225"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","2","0","2","100.000","203","203"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","0","0","0","","",""
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","1","0","1","","",""
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","2","0","2","","",""
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","0","0","0","100.000","19","19"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","1","0","1","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","0","0","0","100.000","10","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","1","0","1","98.148","54","53"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","2","0","2","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","0","0","0","80.000","10","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","1","0","1","100.000","32","32"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","0","0","0","100.000","46","46"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","1","0","1","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","2","0","2","100.000","49","49"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","0","0","0","100.000","4","4"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","1","0","1","100.000","11","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","2","0","2","88.889","9","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","1","0","1","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","2","0","2","100.000","1","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","0","0","0","98.333","60","59"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","1","0","1","100.000","93","93"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","2","0","2","97.674","43","42"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","0","0","0","100.000","16","16"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","1","0","1","100.000","11","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","0","0","0","87.500","8","7"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","1","0","1","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","2","0","2","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","0","0","0","95.294","85","81"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","1","0","1","100.000","27","27"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","2","0","2","99.291","141","140"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","0","0","0","100.000","240","240"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","1","0","1","95.000","200","190"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","2","0","2","100.000","25","25"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","0","0","0","100.000","35","35"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","1","0","1","100.000","39","39"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","2","0","2","94.444","18","17"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","0","0","0","69.014","71","49"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","1","0","1","100.000","6","6"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","0","0","0","100.000","12","12"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","1","0","1","98.780","82","81"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","2","0","2","99.091","110","109"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","0","0","0","100.000","91","91"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","1","0","1","100.000","89","89"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","2","0","2","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","0","0","0","100.000","27","27"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","1","0","1","88.889","9","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","2","0","2","86.441","59","51"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","1","0","1","33.333","3","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","2","0","2","100.000","60","60"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","0","0","0","98.876","89","88"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","1","0","1","90.909","11","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","2","0","2","95.876","97","93"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","0","0","0","100.000","40","40"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","1","0","1","96.154","26","25"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","2","0","2","68.000","25","17"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","0","0","0","100.000","29","29"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","1","0","1","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","2","0","2","92.683","41","38"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","0","0","0","60.000","5","3"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","1","0","1","100.000","2","2"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","0","0","0","96.552","58","56"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","1","0","1","97.436","156","152"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","2","0","2","94.536","183","173"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","1","0","1","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","2","0","2","100.000","11","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","0","0","0","98.824","85","84"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","1","0","1","100.000","32","32"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","2","0","2","100.000","75","75"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","0","0","0","98.204","167","164"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","1","0","1","100.000","20","20"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","2","0","2","83.333","12","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","1","0","1","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","2","0","2","90.909","11","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","0","0","0","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","1","0","1","100.000","63","63"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","2","0","2","100.000","15","15"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","0","0","0","100.000","105","105"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","1","0","1","100.000","96","96"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","2","0","2","100.000","2","2"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","0","0","0","90.909","11","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","2","0","2","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","1","0","1","100.000","22","22"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","2","0","2","100.000","17","17"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","0","0","0","60.000","10","6"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","1","0","1","100.000","4","4"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","0","0","0","100.000","51","51"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","1","0","1","93.750","16","15"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","2","0","2","98.667","150","148"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","0","0","0","100.000","237","237"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","1","0","1","86.475","244","211"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","2","0","2","99.048","105","104"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","0","0","0","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","1","0","1","100.000","19","19"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","0","0","0","100.000","35","35"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","1","0","1","100.000","11","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","2","0","2","97.778","45","44"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2342]DH17149","1","0","1","100.000","18","18"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2342]DH17149","2","0","2","100.000","36","36"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","0","0","0","100.000","43","43"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","1","0","1","100.000","25","25"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","2","0","2","99.329","149","148"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","0","0","0","100.000","2","2"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","1","0","1","100.000","49","49"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","2","0","2","88.235","17","15"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","0","0","0","100.000","10","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","2","0","2","100.000","26","26"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","0","0","0","91.667","24","22"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","1","0","1","96.000","25","24"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","2","0","2","98.148","54","53"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","0","0","0","100.000","61","61"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","1","0","1","100.000","26","26"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","2","0","2","100.000","46","46"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","0","0","0","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","1","0","1","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","0","0","0","55.556","9","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","1","0","1","100.000","10","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","2","0","2","100.000","7","7"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","0","0","0","100.000","114","114"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","1","0","1","98.438","64","63"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","2","0","2","94.444","18","17"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","1","0","1","100.000","2","2"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","0","0","0","91.667","12","11"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","1","0","1","100.000","7","7"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","2","0","2","93.333","15","14"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","0","0","0","100.000","21","21"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","1","0","1","100.000","35","35"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","2","0","2","97.917","48","47"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","1","0","1","97.826","92","90"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","2","0","2","100.000","4","4"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","0","0","0","97.778","90","88"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","1","0","1","100.000","17","17"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","2","0","2","100.000","116","116"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","0","0","0","33.333","3","1"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","2","0","2","100.000","5","5"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","0","0","0","87.500","24","21"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","1","0","1","100.000","25","25"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","2","0","2","88.889","9","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2359]DH17320","0","0","0","84.127","63","53"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2359]DH17320","1","0","1","73.611","72","53"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2359]DH17320","2","0","2","81.579","114","93"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2360]DH17220","0","0","0","90.909","11","10"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2360]DH17220","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2360]DH17220","2","0","2","100.000","6","6"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2361]DH17375","1","0","1","100.000","53","53"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2361]DH17375","2","0","2","100.000","35","35"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2362]DH17313","0","0","0","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2362]DH17313","1","0","1","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2362]DH17313","2","0","2","100.000","0","0"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2363]DH17328","0","0","0","99.585","241","240"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2363]DH17328","1","0","1","93.548","62","58"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2363]DH17328","2","0","2","95.342","322","307"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2364]DH17314","0","0","0","100.000","48","48"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2364]DH17314","1","0","1","100.000","46","46"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2364]DH17314","2","0","2","100.000","8","8"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2366]DH17357","0","0","0","100.000","64","64"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2366]DH17357","1","0","1","100.000","7","7"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2366]DH17357","2","0","2","97.727","44","43"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2368]DH17299","0","0","0","100.000","47","47"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2368]DH17299","1","0","1","100.000","35","35"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2368]DH17299","2","0","2","70.565","248","175"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2371]DH17337","0","0","0","91.892","37","34"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2371]DH17337","1","0","1","69.231","39","27"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2371]DH17337","2","0","2","91.000","100","91"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2372]DH17326","0","0","0","93.548","62","58"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2372]DH17326","1","0","1","100.000","16","16"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2372]DH17326","2","0","2","96.552","116","112"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2373]DH17378","1","0","1","89.474","76","68"
"2016-09-26","[100000]CNO2","[1]DHAKA-BBUB","-","[2373]DH17378","2","0","2","99.091","110","109"
